NL24MPBA0019740294;5093.05;CURRENT;172
NL67MPBA0019740296;803.33;CURRENT;173
NL40MPBA0019740297;4516.15;CURRENT;174
NL13MPBA0019740298;2256.74;CURRENT;175
NL29MPBA0019740301;2862.19;CURRENT;176
NL72MPBA0019740303;487.88;CURRENT;177
NL45MPBA0019740304;1034.51;CURRENT;178
NL18MPBA0019740305;1702.42;CURRENT;179
NL77MPBA0019740310;2834.17;CURRENT;180
NL50MPBA0019740311;4911.85;CURRENT;181
NL23MPBA0019740312;2278.52;CURRENT;182
NL12MPBA0019740316;830.68;CURRENT;183
NL82MPBA0019740317;2309.52;CURRENT;184
NL71MPBA0019740321;671.03;CURRENT;185
NL44MPBA0019740322;3994.73;CURRENT;186
NL33MPBA0019740326;1922.12;CURRENT;187
NL06MPBA0019740327;1625.5;CURRENT;188
NL76MPBA0019740328;2177.95;CURRENT;189
NL49MPBA0019740329;1687.59;CURRENT;190
NL65MPBA0019740332;96.03;CURRENT;191
NL11MPBA0019740334;1964.84;CURRENT;192
NL81MPBA0019740335;2786.52;CURRENT;193
NL54MPBA0019740336;1935.56;CURRENT;194
NL70MPBA0019740339;3781.58;CURRENT;195
NL43MPBA0019740340;1963.85;CURRENT;196
NL16MPBA0019740341;1931.02;CURRENT;197
NL32MPBA0019740344;2189.24;CURRENT;198
NL05MPBA0019740345;3976.33;CURRENT;199
NL75MPBA0019740346;1734.28;CURRENT;200
NL48MPBA0019740347;948.83;CURRENT;201
NL21MPBA0019740348;5341.63;CURRENT;202
NL10MPBA0019740352;1950.96;CURRENT;203
NL80MPBA0019740353;1222.09;CURRENT;204
NL53MPBA0019740354;2194.85;CURRENT;205
NL26MPBA0019740355;4231.08;CURRENT;206
NL42MPBA0019740358;1696.98;CURRENT;207
NL15MPBA0019740359;2465.84;CURRENT;208
NL04MPBA0019740363;3783.79;CURRENT;209
NL20MPBA0019740366;3824.65;CURRENT;210
NL63MPBA0019740368;1510.22;CURRENT;211
NL36MPBA0019740369;1399.96;CURRENT;212
NL79MPBA0019740371;1689.31;CURRENT;213
NL52MPBA0019740372;2286.2;CURRENT;214
NL68MPBA0019740375;4021.34;CURRENT;215
NL41MPBA0019740376;1564.27;CURRENT;216
NL14MPBA0019740377;1238.99;CURRENT;217
NL30MPBA0019740380;1854.85;CURRENT;218
NL03MPBA0019740381;4946.71;CURRENT;219
NL73MPBA0019740382;1240.99;CURRENT;220
NL46MPBA0019740383;421.39;CURRENT;221
NL62MPBA0019740386;1957.72;CURRENT;222
NL35MPBA0019740387;4030.23;CURRENT;223
NL08MPBA0019740388;581.43;CURRENT;224
NL78MPBA0019740389;1158.1;CURRENT;225
NL51MPBA0019740390;2214.6;CURRENT;226
NL24MPBA0019740391;1872.02;CURRENT;227
NL67MPBA0019740393;2068.04;CURRENT;228
NL40MPBA0019740394;2255.28;CURRENT;229
NL13MPBA0019740395;1659.26;CURRENT;230
NL56MPBA0019740397;4321.93;CURRENT;231
NL72MPBA0019740400;2093.79;CURRENT;232
NL61MPBA0019740404;1852.66;CURRENT;233
NL34MPBA0019740405;4167.29;CURRENT;234
NL07MPBA0019740406;1535.82;CURRENT;235
NL50MPBA0019740408;1507.77;CURRENT;236
NL66MPBA0019740411;695.33;CURRENT;237
NL12MPBA0019740413;1638.93;CURRENT;238
NL55MPBA0019740415;4008.14;CURRENT;239
NL28MPBA0019740416;4209.85;CURRENT;240
NL17MPBA0019740420;1414.28;CURRENT;241
NL33MPBA0019740423;4029.2;CURRENT;242
NL06MPBA0019740424;3759.96;CURRENT;243
NL76MPBA0019740425;1655.55;CURRENT;244
NL49MPBA0019740426;4012.71;CURRENT;245
NL11MPBA0019740431;99.09;CURRENT;246
NL81MPBA0019740432;4996.76;CURRENT;247
NL27MPBA0019740434;4184.01;CURRENT;248
NL16MPBA0019740438;2057.04;CURRENT;249
NL32MPBA0019740441;1546.79;CURRENT;250
NL05MPBA0019740442;1651.31;CURRENT;251
NL48MPBA0019740444;2753.47;CURRENT;252
NL10MPBA0019740449;1613.53;CURRENT;253
NL53MPBA0019740451;2807.89;CURRENT;254
NL42MPBA0019740455;3836.91;CURRENT;255
NL15MPBA0019740456;1549.02;CURRENT;256
NL04MPBA0019740460;2311.06;CURRENT;257
NL47MPBA0019740462;1664.23;CURRENT;258
NL63MPBA0019740465;1650.66;CURRENT;259
NL36MPBA0019740466;2274.44;CURRENT;260
NL09MPBA0019740467;4008.6;CURRENT;261
NL79MPBA0019740468;2123.59;CURRENT;262
NL25MPBA0019740470;1158.79;CURRENT;263
NL68MPBA0019740472;9560.27;CURRENT;264
NL41MPBA0019740473;3836.42;CURRENT;265
NL30MPBA0019740477;2217.4;CURRENT;266
NL03MPBA0019740478;2763.75;CURRENT;267
NL73MPBA0019740479;1758.74;CURRENT;268
NL46MPBA0019740480;3953.72;CURRENT;269
NL19MPBA0019740481;3903.85;CURRENT;270
NL62MPBA0019740483;2788.52;CURRENT;271
NL08MPBA0019740485;3831.1;CURRENT;272
NL78MPBA0019740486;719.24;CURRENT;273
NL51MPBA0019740487;1284.79;CURRENT;274
NL24MPBA0019740488;2382.52;CURRENT;275
NL67MPBA0019740490;1634.43;CURRENT;276
NL56MPBA0019740494;2163.94;CURRENT;277
NL29MPBA0019740495;2074.11;CURRENT;278
NL72MPBA0019740497;4331.98;CURRENT;279
NL45MPBA0019740498;483.03;CURRENT;280
NL18MPBA0019740499;3697.41;CURRENT;281
NL61MPBA0019740501;760.67;CURRENT;282
NL34MPBA0019740502;852.63;CURRENT;283
NL07MPBA0019740503;1286.95;CURRENT;284
NL77MPBA0019740504;1451.18;CURRENT;285
NL50MPBA0019740505;821.27;CURRENT;286
NL23MPBA0019740506;388.02;CURRENT;287
NL66MPBA0019740508;2392.84;CURRENT;288
NL82MPBA0019740511;3780.25;CURRENT;289
NL28MPBA0019740513;1191.7;CURRENT;290
NL71MPBA0019740515;4371.95;CURRENT;291
NL17MPBA0019740517;2281.53;CURRENT;292
NL33MPBA0019740520;1017.1;CURRENT;293
NL06MPBA0019740521;4146.98;CURRENT;294
NL76MPBA0019740522;29.59;CURRENT;295
NL49MPBA0019740523;4620.7;CURRENT;296
NL22MPBA0019740524;707.64;CURRENT;297
NL65MPBA0019740526;2492.64;CURRENT;298
NL11MPBA0019740528;799.17;CURRENT;299
NL81MPBA0019740529;4177;CURRENT;300
NL27MPBA0019740531;1987.85;CURRENT;301
NL16MPBA0019740535;2390.99;CURRENT;302
NL32MPBA0019740538;1290.68;CURRENT;303
NL75MPBA0019740540;1861.61;CURRENT;304
NL48MPBA0019740541;1519.55;CURRENT;305
NL64MPBA0019740544;1283.13;CURRENT;306
NL10MPBA0019740546;3838.11;CURRENT;307
NL26MPBA0019740549;442.55;CURRENT;308
NL69MPBA0019740551;1562.91;CURRENT;309
NL42MPBA0019740552;128.52;CURRENT;310
NL15MPBA0019740553;5368.59;CURRENT;311
NL31MPBA0019740556;1250.29;CURRENT;312
NL04MPBA0019740557;1174.87;CURRENT;313
NL47MPBA0019740559;1457.39;CURRENT;314
NL20MPBA0019740560;1544.93;CURRENT;315
NL09MPBA0019740564;1016.68;CURRENT;316
NL79MPBA0019740565;3962.52;CURRENT;317
NL25MPBA0019740567;1689.25;CURRENT;318
NL68MPBA0019740569;3717.12;CURRENT;319
NL41MPBA0019740570;1504.47;CURRENT;320
NL14MPBA0019740571;2317.77;CURRENT;321
NL30MPBA0019740574;2192.84;CURRENT;322
NL03MPBA0019740575;1226.71;CURRENT;323
NL46MPBA0019740577;3815.15;CURRENT;324
NL19MPBA0019740578;2169.15;CURRENT;325
NL08MPBA0019740582;2382.79;CURRENT;326
NL78MPBA0019740583;2837.78;CURRENT;327
NL51MPBA0019740584;2038;CURRENT;328
NL67MPBA0019740587;4055.13;CURRENT;329
NL13MPBA0019740589;3769.66;CURRENT;330
NL56MPBA0019740591;1515.21;CURRENT;331
NL29MPBA0019740592;2316.4;CURRENT;332
NL72MPBA0019740594;148.04;CURRENT;333
NL34MPBA0019740599;2084.61;CURRENT;334
NL07MPBA0019740600;1179.31;CURRENT;335
NL77MPBA0019740601;2316.02;CURRENT;336
NL50MPBA0019740602;3748.37;CURRENT;337
NL23MPBA0019740603;1751.48;CURRENT;338
NL82MPBA0019740608;1302.65;CURRENT;339
NL71MPBA0019740612;1427.14;CURRENT;340
NL17MPBA0019740614;2122.45;CURRENT;341
NL06MPBA0019740618;2820.02;CURRENT;342
NL76MPBA0019740619;1563.62;CURRENT;343
NL49MPBA0019740620;1541.87;CURRENT;344
NL22MPBA0019740621;3866.9;CURRENT;345
NL65MPBA0019740623;1641.9;CURRENT;346
NL54MPBA0019740627;3702.22;CURRENT;347
NL27MPBA0019740628;2963.92;CURRENT;348
NL70MPBA0019740630;790.14;CURRENT;349
NL43MPBA0019740631;1193.58;CURRENT;350
NL16MPBA0019740632;1009.57;CURRENT;351
NL32MPBA0019740635;5259.99;CURRENT;352
NL75MPBA0019740637;1561.15;CURRENT;353
NL21MPBA0019740639;2854.41;CURRENT;354
NL64MPBA0019740641;4069.32;CURRENT;355
NL80MPBA0019740644;2230.86;CURRENT;356
NL26MPBA0019740646;839.17;CURRENT;357
NL69MPBA0019740648;3767.16;CURRENT;358
NL42MPBA0019740649;1163.64;CURRENT;359
NL15MPBA0019740650;1543.41;CURRENT;360
NL04MPBA0019740654;1632.84;CURRENT;361
NL74MPBA0019740655;3730.45;CURRENT;362
NL47MPBA0019740656;2210.57;CURRENT;363
NL20MPBA0019740657;3742.42;CURRENT;364
NL63MPBA0019740659;1965.43;CURRENT;365
NL36MPBA0019740660;2265.71;CURRENT;366
NL79MPBA0019740662;1040.84;CURRENT;367
NL52MPBA0019740663;712.04;CURRENT;368
NL14MPBA0019740668;2800.42;CURRENT;369
NL30MPBA0019740671;1004.99;CURRENT;370
NL03MPBA0019740672;8942.61;CURRENT;371
NL19MPBA0019740675;157.67;CURRENT;372
NL62MPBA0019740677;2386.96;CURRENT;373
NL35MPBA0019740678;806.07;CURRENT;374
NL08MPBA0019740679;4100.77;CURRENT;375
NL78MPBA0019740680;766.34;CURRENT;376
NL24MPBA0019740682;1148.39;CURRENT;377
NL13MPBA0019740686;2089.24;CURRENT;378
NL29MPBA0019740689;1445.64;CURRENT;379
NL72MPBA0019740691;2160.44;CURRENT;380
NL18MPBA0019740693;1935.47;CURRENT;381
NL61MPBA0019740695;1654.19;CURRENT;382
NL50MPBA0019740699;3814.04;CURRENT;383
NL23MPBA0019740700;4970.11;CURRENT;384
NL66MPBA0019740702;1134.16;CURRENT;385
NL82MPBA0019740705;4293.73;CURRENT;386
NL55MPBA0019740706;1651.24;CURRENT;387
NL28MPBA0019740707;3712.69;CURRENT;388
NL17MPBA0019740711;1565.11;CURRENT;389
NL33MPBA0019740714;5142.92;CURRENT;390
NL49MPBA0019740717;807.14;CURRENT;391
NL65MPBA0019740720;1546.14;CURRENT;392
NL81MPBA0019740723;1286.69;CURRENT;393
NL54MPBA0019740724;3003.97;CURRENT;394
NL27MPBA0019740725;2208.96;CURRENT;395
NL70MPBA0019740727;2755.84;CURRENT;396
NL43MPBA0019740728;2848.89;CURRENT;397
NL16MPBA0019740729;2777.73;CURRENT;398
NL32MPBA0019740732;2231.75;CURRENT;399
NL75MPBA0019740734;2195.07;CURRENT;400
NL21MPBA0019740736;2060.64;CURRENT;401
NL64MPBA0019740738;3684.82;CURRENT;402
NL10MPBA0019740740;3869.92;CURRENT;403
NL80MPBA0019740741;4328.02;CURRENT;404
NL53MPBA0019740742;4227.72;CURRENT;405
NL26MPBA0019740743;2753.65;CURRENT;406
NL31MPBA0019740750;1999.19;CURRENT;407
NL04MPBA0019740751;2104.07;CURRENT;408
NL47MPBA0019740753;9083.99;CURRENT;409
NL63MPBA0019740756;3959.51;CURRENT;410
NL09MPBA0019740758;832.82;CURRENT;411
NL79MPBA0019740759;3427.08;CURRENT;412
NL52MPBA0019740760;4182;CURRENT;413
NL25MPBA0019740761;4081.64;CURRENT;414
NL41MPBA0019740764;4880.41;CURRENT;415
NL14MPBA0019740765;1480.08;CURRENT;416
NL46MPBA0019740771;843.67;CURRENT;417
NL19MPBA0019740772;4222.06;CURRENT;418
NL62MPBA0019740774;696.12;CURRENT;419
NL35MPBA0019740775;898.59;CURRENT;420
NL08MPBA0019740776;1295.85;CURRENT;421
NL78MPBA0019740777;4149.82;CURRENT;422
NL24MPBA0019740779;4913.68;CURRENT;423
NL67MPBA0019740781;8966.73;CURRENT;424
NL40MPBA0019740782;8991.02;CURRENT;425
NL56MPBA0019740785;3940.56;CURRENT;426
NL29MPBA0019740786;1449.33;CURRENT;427
NL02MPBA0019740787;3735.74;CURRENT;428
NL18MPBA0019740790;4969.32;CURRENT;429
NL07MPBA0019740794;1130.03;CURRENT;430
NL77MPBA0019740795;1271.22;CURRENT;431
NL23MPBA0019740797;1608.91;CURRENT;432
NL66MPBA0019740799;9428.51;CURRENT;433
NL12MPBA0019740801;747.23;CURRENT;434
NL28MPBA0019740804;2760.51;CURRENT;435
NL71MPBA0019740806;4922.75;CURRENT;436
NL44MPBA0019740807;4040.75;CURRENT;437
NL17MPBA0019740808;602.95;CURRENT;438
NL06MPBA0019740812;2262.43;CURRENT;439
NL76MPBA0019740813;2755.54;CURRENT;440
NL11MPBA0019740819;3815.5;CURRENT;441
NL81MPBA0019740820;1223.05;CURRENT;442
NL54MPBA0019740821;1630.14;CURRENT;443
NL27MPBA0019740822;4868.53;CURRENT;444
NL70MPBA0019740824;4092.14;CURRENT;445
NL43MPBA0019740825;2169.44;CURRENT;446
NL48MPBA0019740832;744.03;CURRENT;447
NL21MPBA0019740833;1252.35;CURRENT;448
NL10MPBA0019740837;3950.09;CURRENT;449
NL80MPBA0019740838;1127.08;CURRENT;450
NL53MPBA0019740839;734.37;CURRENT;451
NL26MPBA0019740840;3721.17;CURRENT;452
NL69MPBA0019740842;313.92;CURRENT;453
NL15MPBA0019740844;2807.94;CURRENT;454
NL04MPBA0019740848;2241.09;CURRENT;455
NL74MPBA0019740849;5368.71;CURRENT;456
NL20MPBA0019740851;1560.09;CURRENT;457
NL63MPBA0019740853;3727.02;CURRENT;458
NL36MPBA0019740854;1449.75;CURRENT;459
NL09MPBA0019740855;4097.76;CURRENT;460
NL79MPBA0019740856;2148.93;CURRENT;461
NL52MPBA0019740857;1214.91;CURRENT;462
NL68MPBA0019740860;1179.97;CURRENT;463
NL14MPBA0019740862;629.58;CURRENT;464
NL30MPBA0019740865;806.35;CURRENT;465
NL73MPBA0019740867;2317.67;CURRENT;466
NL46MPBA0019740868;2260.61;CURRENT;467
NL19MPBA0019740869;3880.67;CURRENT;468
NL62MPBA0019740871;1692.51;CURRENT;469
NL67MPBA0019740878;4917.24;CURRENT;470
NL13MPBA0019740880;1560.07;CURRENT;471
NL56MPBA0019740882;807.34;CURRENT;472
NL29MPBA0019740883;4104.62;CURRENT;473
NL45MPBA0019740886;1574.38;CURRENT;474
NL18MPBA0019740887;1548.55;CURRENT;475
NL07MPBA0019740891;1447.21;CURRENT;476
NL23MPBA0019740894;1985.77;CURRENT;477
NL12MPBA0019740898;1535.75;CURRENT;478
NL82MPBA0019740899;5285.2;CURRENT;479
NL55MPBA0019740900;3659.23;CURRENT;480
NL28MPBA0019740901;4808.83;CURRENT;481
NL44MPBA0019740904;4970.73;CURRENT;482
NL17MPBA0019740905;1292.51;CURRENT;483
NL33MPBA0019740908;2019.58;CURRENT;484
NL76MPBA0019740910;4329.6;CURRENT;485
NL49MPBA0019740911;4612.17;CURRENT;486
NL22MPBA0019740912;2855.33;CURRENT;487
NL65MPBA0019740914;2148.21;CURRENT;488
NL11MPBA0019740916;850.97;CURRENT;489
NL54MPBA0019740918;1473.02;CURRENT;490
NL70MPBA0019740921;1053.9;CURRENT;491
NL43MPBA0019740922;1706.99;CURRENT;492
NL16MPBA0019740923;3668.19;CURRENT;493
NL75MPBA0019740928;1024.21;CURRENT;494
NL48MPBA0019740929;1640.93;CURRENT;495
NL21MPBA0019740930;4882.76;CURRENT;496
NL64MPBA0019740932;3289.88;CURRENT;497
NL10MPBA0019740934;1563.62;CURRENT;498
NL80MPBA0019740935;3813.1;CURRENT;499
NL26MPBA0019740937;1922.16;CURRENT;500
NL42MPBA0019740940;3870.28;CURRENT;501
NL15MPBA0019740941;1217.16;CURRENT;502
NL04MPBA0019740945;1150.29;CURRENT;503
NL74MPBA0019740946;2836.58;CURRENT;504
NL47MPBA0019740947;8891.16;CURRENT;505
NL63MPBA0019740950;1498.26;CURRENT;506
NL36MPBA0019740951;761.05;CURRENT;507
NL79MPBA0019740953;4874.22;CURRENT;508
NL52MPBA0019740954;4143.57;CURRENT;509
NL25MPBA0019740955;3881.32;CURRENT;510
NL68MPBA0019740957;676.45;CURRENT;511
NL14MPBA0019740959;1561.28;CURRENT;512
NL30MPBA0019740962;1179.62;CURRENT;513
NL46MPBA0019740965;3703.67;CURRENT;514
NL19MPBA0019740966;3939.66;CURRENT;515
NL62MPBA0019740968;2490.3;CURRENT;516
NL08MPBA0019740970;5441.45;CURRENT;517
NL78MPBA0019740971;650.62;CURRENT;518
NL51MPBA0019740972;2479.73;CURRENT;519
NL24MPBA0019740973;4127.15;CURRENT;520
NL40MPBA0019740976;4880.31;CURRENT;521
NL29MPBA0019740980;3723.67;CURRENT;522
NL02MPBA0019740981;2935.23;CURRENT;523
NL45MPBA0019740983;481.97;CURRENT;524
NL18MPBA0019740984;3742.66;CURRENT;525
NL50MPBA0019740990;1894.13;CURRENT;526
NL23MPBA0019740991;4940.4;CURRENT;527
NL66MPBA0019740993;1878.65;CURRENT;528
NL12MPBA0019740995;2753.21;CURRENT;529
NL82MPBA0019740996;4382.14;CURRENT;530
NL55MPBA0019740997;1236.43;CURRENT;531
NL28MPBA0019740998;1707.2;CURRENT;532
NL71MPBA0019741000;1530;CURRENT;533
NL17MPBA0019741002;1151.31;CURRENT;534
NL06MPBA0019741006;3895.47;CURRENT;535
NL49MPBA0019741008;3064.85;CURRENT;536
NL81MPBA0019741014;766.11;CURRENT;537
NL32MPBA0019741023;330.73;CURRENT;538
NL05MPBA0019741024;1563.69;CURRENT;539
NL75MPBA0019741025;192.3;CURRENT;540
NL48MPBA0019741026;3841.25;CURRENT;541
NL64MPBA0019741029;4075.56;CURRENT;542
NL10MPBA0019741031;2002.62;CURRENT;543
NL80MPBA0019741032;1214.6;CURRENT;544
NL53MPBA0019741033;4739.82;CURRENT;545
NL26MPBA0019741034;4141.65;CURRENT;546
NL69MPBA0019741036;2108.51;CURRENT;547
NL42MPBA0019741037;2149.3;CURRENT;548
NL15MPBA0019741038;1530.26;CURRENT;549
NL31MPBA0019741041;3908.69;CURRENT;550
NL04MPBA0019741042;4907.83;CURRENT;551
NL74MPBA0019741043;1207.12;CURRENT;552
NL63MPBA0019741047;584.12;CURRENT;553
NL09MPBA0019741049;3943.27;CURRENT;554
NL79MPBA0019741050;1677.78;CURRENT;555
NL52MPBA0019741051;8803.84;CURRENT;556
NL41MPBA0019741055;2316.72;CURRENT;557
NL14MPBA0019741056;2394.03;CURRENT;558
NL30MPBA0019741059;1641.65;CURRENT;559
NL03MPBA0019741060;3705.53;CURRENT;560
NL73MPBA0019741061;1089.66;CURRENT;561
NL19MPBA0019741063;1895.81;CURRENT;562
NL08MPBA0019741067;2097.51;CURRENT;563
NL78MPBA0019741068;1289.97;CURRENT;564
NL51MPBA0019741069;2795.6;CURRENT;565
